gene,meta_Z_OA,meta_P_OA,meta_FDR_OA,mean_logFC_OA,meta_Z_OP,meta_P_OP,meta_FDR_OP,mean_logFC_OP,same_direction,shared_score
MYH4,3.87776653086096,0.000105419808717576,0.00215304079958399,0.364912381365998,0.98705148960193,0.323617397371814,0.665922769527473,0.244355509360556,TRUE,4.46704591530291
AP2M1,3.6546368139436,0.000257546297151421,0.00417719985259708,0.320787061630817,1.50321168713208,0.132784464706102,0.467560528032098,0.602253363527176,TRUE,4.46599742262077
RNFT1,3.84736441414348,0.000119395313352084,0.0023430181621444,0.25016920296686,1.06394472986922,0.287353738245065,0.635267106303392,-0.405084434796293,TRUE,4.46459586898502
TRAPPC6A,-4.0383210599882,5.38351370118317e-05,0.00125871677489569,-0.280644324082019,-0.461138454852822,0.644699273822035,0.868143533136994,0.0462316257896564,TRUE,4.45957699628917
PRDM14,2.19737736951046,0.0279935061465023,0.117614100892461,0.359924361776166,3.22774829418902,0.00124768707563464,0.06463986554139,0.521768952200575,TRUE,4.45683702696673
NKX6-1,1.96806246429411,0.0490608510233772,0.17175112013871,0.299344995972295,-3.37806152216378,0.000729987469641629,0.0507663739135562,-0.295568763432343,FALSE,4.44594951722335
F7,1.56641827361137,0.117250727691746,0.30121120564814,0.575962195779073,-3.60839163501427,0.000308101155927134,0.0388278806036542,0.212517091021061,FALSE,4.44219112555155
DPY19L1,3.66523880789082,0.000247107893342919,0.00405044812585784,0.438567118706294,-1.45125814624227,0.146707991058944,0.482818146243709,-0.245747748712106,FALSE,4.44065961161382
ASCC1,-2.9861309850613,0.00282531597406686,0.0241448284429353,-0.361782364575633,2.4857578618537,0.0129275892444475,0.168058660177817,0.302200433341624,FALSE,4.43741543049145
PDE8B,4.09349430783252,4.24920512801557e-05,0.00103133533646145,0.496827962884387,0.174402415432905,0.861549216170848,0.957364678138828,0.0839464158570263,TRUE,4.43641221142811
ALPK3,-2.64216390847901,0.00823781787220395,0.0511407521008891,-0.155915609506405,2.83994296872687,0.00451215999663375,0.106971007629286,0.305398786341532,FALSE,4.42980332308666
IER2,-3.46257359523868,0.000535035570001016,0.00709135487993985,-0.701889677805211,-1.81085123473157,0.0701638829314855,0.358376555871686,0.1689442758312,TRUE,4.42550372917827
IDS,2.18206825991616,0.0291044953046313,0.120705592333736,0.0201807764332474,-3.2177657981406,0.00129193261552124,0.06463986554139,-0.239474096062274,FALSE,4.42480006496346
EVL,4.0930017856968,4.25824439975753e-05,0.00103133533646145,0.387363237752055,-0.141949190394493,0.887120139358153,0.965834154309419,0.210520505090995,FALSE,4.42278697738304
PDE4B,2.19874210038746,0.027896265560677,0.117433928521603,0.438060080816492,3.20125738527116,0.00136829248818059,0.06463986554139,0.68060413804954,TRUE,4.418274988588
SEMA4D,3.90334589635959,9.4871965065237e-05,0.00199767439889803,0.26885547938781,0.830235516493162,0.406405638245237,0.732902965775298,0.346404139948304,TRUE,4.41390237938876
CDKN1B,-3.81689568067322,0.00013514127419974,0.00255209098584894,-0.723349016007386,-1.06753593098071,0.285729897436951,0.633395466283646,-0.124192822578856,TRUE,4.41325630528224
MGAT4B,2.6368048767638,0.00836909564031521,0.0517179468573712,0.210465675618585,-2.83073354536034,0.00464413922173131,0.108146871447752,-0.283485326058686,FALSE,4.41041623856846
TBKBP1,-3.58432346034382,0.000337953057758822,0.00497352715246703,-0.238432627794838,1.56726006225391,0.117053916438206,0.444069251218439,0.684848353479604,FALSE,4.40275767067861
B3GNT2,3.64497412608304,0.000267418704506566,0.00427949162382211,0.560671030689274,-1.44654277874595,0.148025022434132,0.484606450297757,-0.162086113765739,FALSE,4.40247308386381
GPD1L,3.72536941469684,0.000195029395964911,0.0033761338705336,0.302079255466905,1.26753765157273,0.20496310954546,0.553625045849521,-0.208310305809391,TRUE,4.39822422307509
NUBPL,-2.73155828903007,0.00630355893953583,0.0423188587102959,-0.114130228604714,-2.72912596435484,0.00635024421944502,0.123853145300806,-0.0670125911133527,TRUE,4.39762375424079
KRT17,3.97726655228626,6.97120064438545e-05,0.00155979083854537,0.516348879528719,-0.557251631452191,0.577355517729076,0.836337844974773,0.0718788256550509,FALSE,4.39524909658502
CLK3,-3.77986713858905,0.000156912065683295,0.0028391359020284,-0.439904810415363,1.13202292144849,0.25762479792734,0.606132815986947,0.362255628125724,FALSE,4.39335599610791
WNT5B,3.83704497228525,0.000124523674860471,0.00240197274257644,0.529810061238291,0.984854758038915,0.324695418921881,0.666724971231875,0.338046675001025,TRUE,4.39327190991376
PLEK2,3.86456105643394,0.00011128915029175,0.0022344710064154,0.703363747319866,-0.906237462295731,0.364810178355698,0.700244356776086,-0.239224194939147,FALSE,4.39148022665186
SLC35D2,-1.20519443632101,0.228128249708637,0.454908870842291,-0.197692074217334,-3.74746148995529,0.000178633251447907,0.0330733436584705,-0.100727853504718,TRUE,4.3898586283456
RNF113A,-2.84901746205148,0.00438544734276702,0.0331097811010523,-0.468804316087407,2.59895146165803,0.00935089943284952,0.146230020813582,0.163086079504678,FALSE,4.38713271304685
TFPI,3.88552916260527,0.000102107234284496,0.00210488997088001,0.213541423742841,0.838301928084446,0.401861153309361,0.729232779958352,-0.0746571332941944,TRUE,4.38686746081494
E2F2,4.00735069227011,6.14036547890565e-05,0.00140824263063989,0.699442395834397,0.426428942819737,0.669795315255913,0.88159681643945,0.0554789669961371,TRUE,4.38586367294211
PPP3CA,2.75538076700688,0.00586238672455482,0.0403215523108918,0.304669536928273,-2.69249850459085,0.00709188536115286,0.128610699894398,-0.101464443344196,FALSE,4.38116382910629
KLF2,-2.82289567364605,0.0047592055505984,0.0352116016147698,-0.554634406296664,-2.61497902224016,0.00892329358495941,0.143261431036467,-0.374256644547135,TRUE,4.3719403556428
ZNF446,-3.68324148160941,0.000230286816322581,0.00385070927231659,-0.31609856301966,1.32563717496787,0.184959906381956,0.529925778799017,0.137169427246368,FALSE,4.37065332730432
ACAT1,-4.08323560877155,4.44129532526712e-05,0.00106374439253959,-0.278680636328617,0.0470721666376594,0.962455710544471,0.98910146176725,-0.0329307538348836,FALSE,4.36910959367205
RBPJ,-1.69542447939961,0.0899949253958567,0.255553413282346,-0.123261202933664,3.49342919450047,0.000476859422140787,0.0422977551380525,0.272724884825777,FALSE,4.36739161055766
WDR73,-3.95768494624616,7.5679685999873e-05,0.00166835095545026,-0.132599839582583,0.57209267117223,0.567259193960265,0.832375943061883,-0.0519528600329547,FALSE,4.367239134996
CERK,-3.95183728687882,7.75534673732471e-05,0.00170617628221144,-0.449199011752153,0.589526180182677,0.555508355214766,0.825238701970445,0.0362022395501942,FALSE,4.36570818494319
SHMT1,-3.60204807464475,0.000315719957817216,0.00479370258394689,-0.254958128411841,1.48759461590837,0.136857834199476,0.472370597457881,-0.215951714893782,FALSE,4.36442830096777
PCYOX1L,2.33535947146176,0.0195246497722104,0.0923104900005734,0.552605050826803,3.05952469754379,0.00221688508261679,0.0821192175915917,0.259745328733616,TRUE,4.3636735666
ABHD4,-3.8487497695953,0.000118722205637011,0.00234021398775728,-0.494570937339309,0.905539679459558,0.365179548603913,0.700747039624197,0.334286064631975,FALSE,4.36296159615207
PCDH1,3.67211486679851,0.000240551509175175,0.00399759600324652,0.419440579422959,-1.33979470606405,0.180312097243784,0.524518796947911,0.289785188084632,FALSE,4.36276704930054
RAB11FIP1,-2.12916038095287,0.033240993539929,0.131816891416415,-0.386878530365084,-3.21449069498222,0.00130676150129952,0.06463986554139,-0.0489999618382389,TRUE,4.36212967289211
DNAJC4,-2.51652229294975,0.0118519402087107,0.0662996675994266,-0.0821176910416254,-2.90436225219528,0.00368002097723033,0.102059576203187,0.185535663049671,TRUE,4.36036025384783
SFTPD,-3.52078701933885,0.000430268056910699,0.00600485213275112,-0.106042003691809,1.63786348250664,0.101450175181916,0.414673615735736,0.118249348101638,FALSE,4.36000809343156
BCOR,-3.07546273857952,0.00210176188412141,0.0195044947356353,-0.526739269831125,-2.31053972630488,0.0208582918050083,0.210341273662416,0.160561576334711,TRUE,4.35813774935361
ZEB2,-0.419488140371362,0.674859420308524,0.823321529978728,0.192967134298316,-3.99113955186759,6.5756571005773e-05,0.0171022732633021,-0.25513105840832,TRUE,4.35284752739613
CAPZB,3.94876706019822,7.85547456171536e-05,0.001724691793001,0.51537328824112,0.570570690902893,0.568290690741628,0.832859938619289,0.104950676507452,TRUE,4.35025703155352
FGF18,1.70678348285453,0.0878623035497918,0.25134761730531,0.473457880932579,3.47634124043455,0.000508305076438662,0.0436038808663402,0.329638961966697,TRUE,4.35007296768793
GLT8D1,1.51336333904721,0.130187391935533,0.322025236475298,0.0644529641977088,3.57891305440488,0.000345026221068182,0.0395167774669023,0.0672683119899268,TRUE,4.34757897165798
CNNM3,-3.54779051252781,0.000388477068893192,0.00555152441170409,-0.135585123927471,-1.57139784834824,0.116090265463248,0.442473245067318,0.170704842732985,TRUE,4.34583880743691
CSN1S1,3.92818048302211,8.55909692281348e-05,0.00185281292505473,1.57187325544799,-0.622463501720517,0.533637136053085,0.814625449605101,-0.331698526138609,FALSE,4.34032601095264
CENPF,4.05508285759475,5.01165346495553e-05,0.00118459257611487,0.684294780432714,0.104577391734881,0.916711155100451,0.976791431834173,-0.164786050658727,TRUE,4.33778645015894
DAPK2,-2.88484631272662,0.00391604783048532,0.030591045659514,-0.561653181908324,2.51968046315017,0.0117461411438943,0.160711368704341,-0.212511958326327,FALSE,4.3372567972729
PIGA,-4.03006258640987,5.57620038298441e-05,0.00129814906329736,-0.832710019695332,0.221141822595839,0.824982006557421,0.945498847104001,-0.0531131663998948,FALSE,4.33721715170163
SAP30,-3.71856833956675,0.000200355091092216,0.00345241638125088,-0.492290365512352,1.20070340316526,0.229866273556371,0.581675167494715,0.0816530306682666,FALSE,4.33672436213752
GALNT7,2.91682839005926,0.00353610268245898,0.0283992425099791,0.560030718653473,-2.48112651801153,0.0130967878256707,0.169245804220931,-0.380820845700305,FALSE,4.33431034050692
BICD2,3.20992160214711,0.00132771179242139,0.0139513062079142,0.586777583038709,-2.10759614101523,0.0350659376717259,0.264750875102278,-0.092475656366726,FALSE,4.33201073089622
RS1,2.24986677074536,0.0244574038781091,0.107248429556746,0.534695055499574,-3.10464008301583,0.00190510691017173,0.0758387022704416,-0.00986472292294798,FALSE,4.33167029236016
IL6R,-3.31193686288334,0.00092652453679919,0.0108432481543931,-0.77789255611117,-1.95555319754063,0.0505178108409999,0.314116230594086,-0.516593830622198,TRUE,4.32969855253569
LAMA2,-2.43529347247515,0.0148797160836272,0.0773859861027162,-0.367169522393955,-2.95086940749695,0.00316880865204813,0.0969032455849899,-0.565389919901943,TRUE,4.32650934019591
PHACTR2,3.81488164983758,0.000136248216102153,0.00255512713599906,0.423148865559502,-0.940569743642125,0.346925393157744,0.685387909300579,-0.317895468247613,FALSE,4.32543308609961
EPYC,4.04904614464766,5.14268051804957e-05,0.00121026655677498,0.568938455995061,-0.0976093327964044,0.922242513398952,0.978208747434226,0.0152210459766613,FALSE,4.32396531640034
CCNG2,-3.85398550777135,0.000116210476978862,0.00231606194156028,-0.788365168170327,-0.825724569188938,0.4089603517389,0.733989542508399,-0.0503441857475646,TRUE,4.32307351060374
NEFH,3.92519671330687,8.66588916591582e-05,0.0018647198161399,0.772827989146855,0.597445722134188,0.550209835210066,0.822943014956813,-0.0767168848607404,TRUE,4.32165852045824
SYNE1,-1.62020790661526,0.105187623561996,0.282094347294748,-0.0904608155089822,-3.50608144292166,0.000454756048614185,0.0420536462261018,-0.447221787474115,TRUE,4.3202568722888
MTMR10,-3.96183030798319,7.43773959914604e-05,0.00165313710185135,-0.0833562334932835,-0.460707414190564,0.645008534981164,0.868241329305217,-0.108940570068572,TRUE,4.31899356927559
SPA17,3.82241805589565,0.000132149400158751,0.00252637892053667,0.647481030103376,-0.909547100630168,0.363061407297681,0.698842292553064,-0.229557869031566,FALSE,4.31895471710967
CALCOCO1,-3.4958193473924,0.00047260854846259,0.00647857555900114,-0.430963330062751,1.63595303575565,0.101849416872009,0.415905814927979,0.804641821893122,FALSE,4.31753988035181
HIP1R,-3.25892315635556,0.00111835955431505,0.012457413627299,-0.393361225628652,2.02128243582358,0.0432505363055816,0.293317051159453,0.130020903726935,FALSE,4.31542705058146
TPM2,-3.06355051282486,0.00218727275431497,0.0201423020393097,-0.166164275228174,-2.28826030321338,0.0221223667932409,0.21623203944308,-0.12415857222454,TRUE,4.31526546804669
BTG3,-3.71793680048948,0.000200856500461689,0.00345241638125088,-0.427451891403925,1.16567747682466,0.243744869865481,0.594765186546611,0.354951748619061,FALSE,4.31017862451763
NDUFC1,-0.279576693864383,0.779802289920275,0.884534740703435,0.135187197248841,-4.00079165103278,6.31309251532784e-05,0.0167992680219101,-0.118367496532507,TRUE,4.30777334007295
TMEM14A,4.04162433170008,5.30822238601277e-05,0.00124650909160239,0.552345444842048,-0.0900021715969056,0.928285489149359,0.979370879591184,-0.197098812092828,FALSE,4.30736932915422
DSC3,3.77153654885562,0.000162245387640656,0.00291609763276933,0.148267885182739,1.02449892677388,0.305599677487222,0.653449412575383,-0.0825828748115799,TRUE,4.30467474902886
ACTN1,1.97974083783698,0.0477326572447447,0.168996448232623,0.253409137418253,-3.27823768610052,0.00104457399027945,0.0619458618121216,-0.0996264114974911,FALSE,4.30224518030627
CAV2,1.97518604710212,0.0482470387389421,0.170148388004588,0.101953257874374,3.28038793267811,0.00103664439436875,0.0619458618121216,0.159700636715138,TRUE,4.30089953362431
SLC6A12,1.49918520735203,0.133825591513949,0.328392557822281,0.256258765235348,3.55772475260711,0.000374080992422454,0.0395167774669023,0.0825525808603272,TRUE,4.30049518669319
FBXW4,-3.84029988291549,0.000122884108478658,0.00238739953199004,-0.363001029558287,0.825869583610822,0.408878076397846,0.733942901727906,0.177664029658182,FALSE,4.29891045219312
EFHD2,4.02302980201378,5.74542231108078e-05,0.00133180368678744,0.326430006944588,-0.15678882246745,0.875411282276275,0.962636854524505,0.210422802032883,FALSE,4.29846590396577
CCKAR,3.739295832728,0.000184536456273995,0.00322316230932564,0.831864102478726,-1.09576402423361,0.273182056056835,0.62185827238458,-0.0996809838895263,FALSE,4.29746565422676
EIF4E2,4.00453116678506,6.21405984365792e-05,0.00142212445828798,0.427109239159195,0.214318879447267,0.830298396401273,0.946329965557971,-0.0608038489792795,TRUE,4.28739036949857
SOAT2,1.14772955804091,0.251080225042912,0.479859977160923,0.478564074382965,-3.71193618915373,0.00020567984658819,0.0340758451950964,-0.0916379970537625,FALSE,4.28699575105874
RAB40C,-0.457543725030371,0.647280281611498,0.805768293346139,0.100085508159818,-3.94500793251376,7.97973369541223e-05,0.0185799549383,-0.209806760046157,TRUE,4.28691922483783
TAOK3,2.04595971104724,0.040760334735936,0.152246956136201,0.316339556180483,3.22271196574958,0.00126983173819988,0.06463986554139,0.212178045779807,TRUE,4.28601608045715
CAP2,4.03990898138209,5.34719486507766e-05,0.0012529370701208,0.664296615450062,-0.0368282790022125,0.970621925955279,0.992233578403048,-0.382533643718189,FALSE,4.28482389121428
MXI1,-3.81772566063554,0.00013468757451289,0.00255209098584894,-0.755389835623004,0.857795544391845,0.391005370512594,0.719796558818821,0.22133558132323,FALSE,4.27848974536406
APEH,3.62894391885336,0.000284583049539492,0.004472522544433,0.366906222014777,1.32399451214807,0.185504867308287,0.53064386160488,0.323064223632857,TRUE,4.27743566192684
TWF2,3.3010688114481,0.000963172568742342,0.0111885402154904,0.240122715066227,-1.91459419160336,0.055544276457757,0.323432162853668,-0.0235037938301455,FALSE,4.27165658081722
PENK,3.64878506437316,0.000263483426978545,0.00423718941295356,1.59007408406328,-1.27089775205754,0.203765026248649,0.551909467647722,-0.423379087037004,FALSE,4.27011705179324
KAZALD1,3.68807667187894,0.000225955570365726,0.00378414274587686,0.342654905043374,-1.17192746888649,0.241226177594908,0.593036983383937,-0.172077836102123,FALSE,4.26355251258694
ENDOD1,3.80133946691087,0.000143915968667704,0.00267110016073632,0.296833718749028,-0.877560818968968,0.380182099929653,0.711729275087256,-0.154192556926357,FALSE,4.26189934964962
CMTM6,3.70777905074663,0.000209084960152183,0.00356798695033788,0.506115094661209,1.11958452085183,0.262890854856257,0.611720070415475,0.17027638825364,TRUE,4.25990172698868
KRT16,2.54478848088905,0.0109343950513908,0.0629266570831771,-0.0577267088692718,-2.80442502293238,0.00504064096608406,0.111021820197247,-0.282340719869653,FALSE,4.25871947474472
RBM25,-3.60258454697226,0.000315068874479149,0.00479370258394689,-0.278944085846012,1.34534911593851,0.178512519240004,0.523061738959642,-0.342935913164147,FALSE,4.24992581950479
AKAP8,-3.36797908604366,0.000757213399048412,0.00931596712587807,-0.226853288961553,1.7805535722789,0.0749854101445044,0.366833256109811,0.0673417685950437,FALSE,4.24580493845236
ERICH1,-3.0458414575235,0.00232030148342294,0.0211026149127851,-0.390282666463701,2.2492017042868,0.0244996660985275,0.227291870530335,-0.218711262242061,FALSE,4.24529541683111
